gene_name	transcript_id	se_id	SElet_id	reads_novo_ser	nb_pmt_novo
Rpl12	ENSMUST00000126610	817	917	7.79422863405995	1
Rpl12	ENSMUST00000126610	817	919	1.73205080756888	1
Rpl12	ENSMUST00000126610	817	920	2.59807621135332	1
Rpl12	ENSMUST00000126610	817	923	3.46410161513775	1
Rpl12	ENSMUST00000126610	817	925	1.73205080756888	1
Fbxo6	ENSMUST00000126615	2317	1163	43.8529009653515	1
Fbxo6	ENSMUST00000126615	2317	1167	1.75411603861406	1
Pml	ENSMUST00000126690	4555	1506	62.6491867419805	1
Tnip1	ENSMUST00000126703	5499	276	37.4024995474511	1
Tnip1	ENSMUST00000126703	5499	283	37.4024995474511	1
Tnip1	ENSMUST00000126703	5499	285	94.4413113573139	1
2610002J02Rik	ENSMUST00000126713	2354	1170	7.01646415445624	1
Pomt1	ENSMUST00000126784	812	901	12.2788122702984	1
Pomt1	ENSMUST00000126784	812	904	7.01646415445624	1
Pomt1	ENSMUST00000126784	812	909	0.87705801930703	1
Pomt1	ENSMUST00000126784	812	912	2.63117405792109	1
2610002J02Rik	ENSMUST00000126803	2354	1170	7.01646415445624	1
Mapt	ENSMUST00000126820	5752	352	46.4840750232726	0
Ube2m	ENSMUST00000126827	3481	1343	44.8829994569413	1
Rab34	ENSMUST00000126864	5597	316	0.866025403784439	1
Rab34	ENSMUST00000126864	5597	320	0.866025403784439	1
Rab34	ENSMUST00000126864	5597	322	2.59807621135332	1
Nufip2	ENSMUST00000126942	5597	316	3.46410161513775	1
Nufip2	ENSMUST00000126942	5597	320	10.3923048454133	1
Nufip2	ENSMUST00000126942	5597	322	11.2583302491977	1
Slc39a14	ENSMUST00000127000	6887	535	6.06217782649107	1
Slc39a14	ENSMUST00000127000	6887	537	4.33012701892219	1
Slc39a14	ENSMUST00000127000	6887	542	2.59807621135332	1
Slc39a14	ENSMUST00000127000	6887	545	3.46410161513775	1
Sec14l1	ENSMUST00000127090	5819	367	19.6363122624118	1
Sec14l1	ENSMUST00000127090	5819	365	32.4511467143601	1
Mpdu1	ENSMUST00000127118	5565	308	28.942914637132	1
Mpdu1	ENSMUST00000127118	5565	310	10.5246962316844	1
Pla2g5	ENSMUST00000127183	2273	1123	18.1865334794732	0
Pla2g5	ENSMUST00000127183	2273	1127	18.1865334794732	0
1110012J17Rik	ENSMUST00000127259	7876	782	49.5583119003726	1
1110012J17Rik	ENSMUST00000127259	7876	783	15.8960623076667	1
1110012J17Rik	ENSMUST00000127259	7876	788	61.3940613514921	1
1110012J17Rik	ENSMUST00000127259	7876	789	33.3282047336671	1
1110012J17Rik	ENSMUST00000127259	7876	790	64.9022934287202	1
Golga2	ENSMUST00000127276	812	901	32.9089653438087	2
Golga2	ENSMUST00000127276	812	904	25.9807621135332	2
Golga2	ENSMUST00000127276	812	909	24.2487113059643	2
Golga2	ENSMUST00000127276	812	912	35.507041555162	2
Kdm2b	ENSMUST00000127403	2770	1237	17.3205080756888	0
Kdm2b	ENSMUST00000127403	2770	1238	15.5884572681199	0
2310004I24Rik	ENSMUST00000127407	5555	292	1.75411603861406	1
2310004I24Rik	ENSMUST00000127407	5555	296	11.4017542509914	1
2310004I24Rik	ENSMUST00000127407	5555	298	62.2711193707991	1
Fblim1	ENSMUST00000127455	2291	1136	1.73205080756888	1
Fblim1	ENSMUST00000127455	2291	1141	1.73205080756888	1
Ncor1	ENSMUST00000127471	5533	287	12.2788122702984	1
Myo10	ENSMUST00000127486	7104	586	97.8608706276416	1
Myo10	ENSMUST00000127486	7104	588	61.4878036686952	1
Myo10	ENSMUST00000127486	7104	589	19.0525588832576	1
Myo10	ENSMUST00000127486	7104	591	10.3923048454133	1
Myo10	ENSMUST00000127486	7104	593	41.5692193816531	1
Myo10	ENSMUST00000127486	7104	595	5.19615242270663	1
Myo10	ENSMUST00000127486	7104	598	14.7224318643355	1
Myo10	ENSMUST00000127486	7104	601	7.79422863405995	1
Myo10	ENSMUST00000127486	7104	605	6.92820323027551	1
Dos	ENSMUST00000127515	5111	235	28.0658566178249	1
Dos	ENSMUST00000127515	5111	237	6.13940613514921	1
Grn	ENSMUST00000127530	5741	347	2.63117405792109	1
Tlcd1	ENSMUST00000127587	5597	316	10.3923048454133	2
Tlcd1	ENSMUST00000127587	5597	320	29.4448637286709	2
Tlcd1	ENSMUST00000127587	5597	322	31.1769145362398	2
Suv39h1	ENSMUST00000127617	8554	1567	1.75411603861406	1
Suv39h1	ENSMUST00000127617	8554	1571	16.6641023668336	1
Atp5j	ENSMUST00000127651	7597	686	3.50823207722812	1
Atp5j	ENSMUST00000127651	7597	687	1.75411603861406	1
Atp5j	ENSMUST00000127651	7597	688	8.77058019307029	1
Atp5j	ENSMUST00000127651	7597	693	24.5576245405968	1
Atp5j	ENSMUST00000127651	7597	694	0	1
Rps5	ENSMUST00000127669	3481	1343	6.13940613514921	1
Eif4a1	ENSMUST00000127677	5565	308	30.697030675746	1
Eif4a1	ENSMUST00000127677	5565	310	7.89352217376327	1
Ap1g2	ENSMUST00000127870	6815	518	25.2466871945295	1
Ppfia3	ENSMUST00000127948	3568	1356	0.866025403784439	1
Ubtf	ENSMUST00000128016	5741	347	27.116812171902	1
2810408A11Rik	ENSMUST00000128046	5565	308	22.5166604983954	1
2810408A11Rik	ENSMUST00000128046	5565	310	6.06217782649107	1
Usp48	ENSMUST00000128065	2265	1102	140.329283089125	0
Bcl2l1	ENSMUST00000128172	1198	947	82.4434538148608	1
Bcl2l1	ENSMUST00000128172	1198	946	0.866025403784439	1
2900073G15Rik	ENSMUST00000128179	7886	800	5.19615242270663	1
Txnip	ENSMUST00000128221	1629	1033	249.661684479236	1
Txnip	ENSMUST00000128221	1630	1037	3.46410161513775	1
Senp3	ENSMUST00000128355	5565	308	204.778685022294	2
Senp3	ENSMUST00000128355	5565	310	74.5499316410975	2
Gata1	ENSMUST00000128449	8554	1571	4.38529009653515	0
Dos	ENSMUST00000128465	5111	235	28.0658566178249	1
Dos	ENSMUST00000128465	5111	237	6.13940613514921	1
Dos	ENSMUST00000128488	5111	235	28.0658566178249	1
Dos	ENSMUST00000128488	5111	237	6.13940613514921	1
Eif4a1	ENSMUST00000128519	5565	308	30.697030675746	1
Eif4a1	ENSMUST00000128519	5565	310	7.89352217376327	1
Gadd45a	ENSMUST00000128617	3130	1263	92.9681500465451	1
Polr3c	ENSMUST00000128918	1629	1033	40.7031939778686	1
Trim28	ENSMUST00000128951	3481	1343	65.4543742080393	2
Stk11	ENSMUST00000128992	5111	235	36.8364368108952	1
Stk11	ENSMUST00000128992	5111	237	4.38529009653515	1
2900073G15Rik	ENSMUST00000129093	7886	800	5.19615242270663	1
Hus1	ENSMUST00000129115	5331	250	152.420471066061	1
Trim28	ENSMUST00000129122	3481	1343	65.4543742080393	2
Pomt1	ENSMUST00000129163	812	901	12.2788122702984	1
Pomt1	ENSMUST00000129163	812	904	7.01646415445624	1
Pomt1	ENSMUST00000129163	812	909	0.87705801930703	1
Pomt1	ENSMUST00000129163	812	912	2.63117405792109	1
Ranbp17	ENSMUST00000129179	5427	258	112.207498642353	1
Ranbp17	ENSMUST00000129179	5427	261	62.6491867419805	1
Ranbp17	ENSMUST00000129179	5427	264	44.8829994569413	1
Ranbp17	ENSMUST00000129179	5427	265	97.2464988233727	1
Ranbp17	ENSMUST00000129179	5427	267	44.7299589846585	1
Golga2	ENSMUST00000129193	812	901	32.9089653438087	2
Golga2	ENSMUST00000129193	812	904	25.9807621135332	2
Golga2	ENSMUST00000129193	812	909	24.2487113059643	2
Golga2	ENSMUST00000129193	812	912	35.507041555162	2
Psmb3	ENSMUST00000129197	5711	337	28.942914637132	0
Psmb3	ENSMUST00000129197	5711	339	38.5905528495093	0
Mpdu1	ENSMUST00000129224	5565	308	50.8693651198077	2
Mpdu1	ENSMUST00000129224	5565	310	19.2952764247547	2
Stk11	ENSMUST00000129235	5111	235	43.8529009653515	1
Stk11	ENSMUST00000129235	5111	237	4.38529009653515	1
Klf4	ENSMUST00000129250	1973	1068	65.7793514480272	1
Klf4	ENSMUST00000129250	1973	1069	37.7134948302023	1
Klf4	ENSMUST00000129250	1973	1070	31.5740886950531	1
Klf4	ENSMUST00000129250	1973	1071	32.4511467143601	1
Fbxo44	ENSMUST00000129253	2317	1163	40.3446688881234	1
Fbxo44	ENSMUST00000129253	2317	1167	5.26234811584218	1
Lass2	ENSMUST00000129267	1626	1022	0	1
Lass2	ENSMUST00000129267	1626	1027	1.73205080756888	1
Lass2	ENSMUST00000129267	1626	1028	3.46410161513775	1
Lass2	ENSMUST00000129267	1626	1030	3.46410161513775	1
Eif4a1	ENSMUST00000129295	5565	308	30.697030675746	1
Eif4a1	ENSMUST00000129295	5565	310	7.89352217376327	1
H13	ENSMUST00000129439	1198	946	41.2217269074304	1
H13	ENSMUST00000129439	1198	947	136.821051011897	1
Neurl4	ENSMUST00000129475	5565	308	22.5166604983954	1
Neurl4	ENSMUST00000129475	5565	310	6.06217782649107	1
Lasp1	ENSMUST00000129558	5711	337	37.2390923627309	1
Lasp1	ENSMUST00000129558	5711	339	32.9089653438087	1
Dna2	ENSMUST00000129785	5044	192	6.13940613514921	1
Dna2	ENSMUST00000129785	5044	196	14.0329283089125	1
Dna2	ENSMUST00000129785	5044	198	20.1723344440617	1
Dna2	ENSMUST00000129785	5044	202	28.0658566178249	1
Lasp1	ENSMUST00000129828	5711	337	42.4352447854375	1
Lasp1	ENSMUST00000129828	5711	339	33.7749907475931	1
Pdk1	ENSMUST00000129887	931	939	4.33012701892219	1
Pdk1	ENSMUST00000129887	931	940	6.06217782649107	1
Grn	ENSMUST00000129997	5741	347	2.63117405792109	1
Mesdc2	ENSMUST00000130103	3685	1401	16.831124796353	1
Mesdc2	ENSMUST00000130103	3685	1405	10.285687375549	1
Mesdc2	ENSMUST00000130103	3685	1409	53.2985618551177	1
Eif4a2	ENSMUST00000130113	7434	670	100.986748778118	3
Eif4a2	ENSMUST00000130113	7434	671	164.570998008785	3
Eif4a2	ENSMUST00000130113	7434	672	296.41480891355	3
Ppfia3	ENSMUST00000130143	3568	1356	0.866025403784439	1
Als2cl	ENSMUST00000130386	4748	1528	7.89352217376327	1
Als2cl	ENSMUST00000130386	4748	1529	15.7870443475265	1
Als2cl	ENSMUST00000130386	4748	1530	4.38529009653515	1
Als2cl	ENSMUST00000130386	4748	1532	12.2788122702984	1
Als2cl	ENSMUST00000130386	4748	1536	8.77058019307029	1
Als2cl	ENSMUST00000130386	4748	1537	10.5246962316844	1
Slc25a39	ENSMUST00000130436	5741	347	11.4017542509914	1
Pml	ENSMUST00000130459	4555	1506	62.6491867419805	1
Ctnnb1	ENSMUST00000130466	4797	1553	8.66025403784439	1
Ctnnb1	ENSMUST00000130466	4797	1559	6.06217782649107	1
Eif4a2	ENSMUST00000130483	7434	670	100.986748778118	3
Eif4a2	ENSMUST00000130483	7434	671	164.570998008785	3
Eif4a2	ENSMUST00000130483	7434	672	296.41480891355	3
Upp1	ENSMUST00000130522	5325	244	20.7846096908265	1
Upp1	ENSMUST00000130522	5325	246	13.856406460551	1
Upp1	ENSMUST00000130522	5325	247	16.4544826719043	1
Upp1	ENSMUST00000130522	5325	248	58.0237020535574	1
Igfbp4	ENSMUST00000130530	5719	341	15.7870443475265	1
Trpv2	ENSMUST00000130569	5533	287	9.64763821237733	1
Myo18a	ENSMUST00000130627	5597	320	6.06217782649107	0
Sall4	ENSMUST00000130640	1300	979	13.0908748416079	1
Sall4	ENSMUST00000130640	1300	984	15.8960623076667	1
Sall4	ENSMUST00000130640	1300	990	4.67531244343138	1
Slc2a8	ENSMUST00000130769	817	917	15.5884572681199	1
Slc2a8	ENSMUST00000130769	817	919	3.46410161513775	1
Slc2a8	ENSMUST00000130769	817	920	8.66025403784439	1
Slc2a8	ENSMUST00000130769	817	923	3.46410161513775	1
Slc2a8	ENSMUST00000130769	817	925	0	1
Slc2a8	ENSMUST00000130769	817	931	1.73205080756888	1
Ldhb	ENSMUST00000130817	3429	1308	91.6361238912551	1
Necab3	ENSMUST00000130824	1210	954	11.2583302491977	1
Necab3	ENSMUST00000130824	1210	956	8.66025403784439	1
Necab3	ENSMUST00000130824	1210	957	15.5884572681199	1
Ctnnb1	ENSMUST00000130845	4797	1553	8.66025403784439	1
Ctnnb1	ENSMUST00000130845	4797	1559	6.06217782649107	1
Rccd1	ENSMUST00000130888	3662	1391	0.866025403784439	0
Otud5	ENSMUST00000130908	8554	1567	6.92820323027551	1
Otud5	ENSMUST00000130908	8554	1571	37.2390923627309	1
Myo18a	ENSMUST00000130956	5597	320	50.8693651198077	0
Mycn	ENSMUST00000130990	5880	385	11.2207498642353	1
Mycn	ENSMUST00000130990	5880	386	14.9609998189804	1
Mycn	ENSMUST00000130990	5880	388	59.8439992759217	1
Mycn	ENSMUST00000130990	5875	378	6.06217782649107	1
Mycn	ENSMUST00000130990	5875	380	16.4544826719043	1
Mycn	ENSMUST00000130990	5876	384	5.19615242270663	1
Wbp7	ENSMUST00000131002	3525	1349	12.1243556529821	1
Nek8	ENSMUST00000131015	5597	316	7.79422863405995	1
Nek8	ENSMUST00000131015	5597	320	19.0525588832576	1
Nek8	ENSMUST00000131015	5597	322	24.2487113059643	1
Epha2	ENSMUST00000131026	2291	1136	89.7659989138825	1
Epha2	ENSMUST00000131026	2291	1141	73.8699366062158	1
Epha2	ENSMUST00000131026	2292	1144	17.3205080756888	1
Epha2	ENSMUST00000131026	2292	1145	7.79422863405995	1
Clcn6	ENSMUST00000131232	2317	1163	16.6641023668336	1
Clcn6	ENSMUST00000131232	2317	1167	7.01646415445624	1
Bcl2l2	ENSMUST00000131243	6815	518	19.0525588832576	2
Fblim1	ENSMUST00000131317	2292	1144	0.87705801930703	1
Fblim1	ENSMUST00000131317	2292	1145	1.75411603861406	1
Fblim1	ENSMUST00000131317	2291	1136	5.19615242270663	1
Fblim1	ENSMUST00000131317	2291	1141	1.73205080756888	1
Ap1g2	ENSMUST00000131323	6815	518	25.2466871945295	1
Cib1	ENSMUST00000131402	3658	1384	2.59807621135332	1
Dna2	ENSMUST00000131422	5044	192	6.13940613514921	1
Dna2	ENSMUST00000131422	5044	196	14.0329283089125	1
Dna2	ENSMUST00000131422	5044	198	20.1723344440617	1
Dna2	ENSMUST00000131422	5044	202	28.0658566178249	1
Fam108c	ENSMUST00000131505	3685	1401	9.52627944162882	1
Fam108c	ENSMUST00000131505	3685	1405	12.9903810567666	1
Fam108c	ENSMUST00000131505	3685	1409	71.014083110324	1
Usp49	ENSMUST00000131550	7822	772	10.3923048454133	0
Polr3gl	ENSMUST00000131641	1629	1033	224.414997284706	1
Polr3gl	ENSMUST00000131641	1630	1037	7.01646415445624	1
Golga2	ENSMUST00000131712	812	901	32.9089653438087	2
Golga2	ENSMUST00000131712	812	904	25.9807621135332	2
Golga2	ENSMUST00000131712	812	909	24.2487113059643	2
Golga2	ENSMUST00000131712	812	912	35.507041555162	2
Dna2	ENSMUST00000131715	5044	192	6.13940613514921	1
Dna2	ENSMUST00000131715	5044	196	14.0329283089125	1
Dna2	ENSMUST00000131715	5044	198	20.1723344440617	1
Dna2	ENSMUST00000131715	5044	202	28.0658566178249	1
Polr2e	ENSMUST00000131743	5111	235	98.181561312059	1
Polr2e	ENSMUST00000131743	5111	237	15.8960623076667	1
Usp48	ENSMUST00000131755	2265	1102	21.0493924633687	0
Rab25	ENSMUST00000131775	1607	1018	25.4346825599039	1
Ube2m	ENSMUST00000131837	3481	1343	44.8829994569413	1
Eif4a2	ENSMUST00000131871	7434	670	100.986748778118	3
Eif4a2	ENSMUST00000131871	7434	671	164.570998008785	3
Eif4a2	ENSMUST00000131871	7434	672	296.41480891355	3
Wipf2	ENSMUST00000132006	5719	341	5.26234811584218	1
Plod1	ENSMUST00000132075	2317	1163	13.856406460551	2
Plod1	ENSMUST00000132075	2317	1167	1.73205080756888	2
Fbxo6	ENSMUST00000132083	2317	1163	15.7870443475265	1
Fbxo6	ENSMUST00000132083	2317	1167	1.75411603861406	1
Lefty1	ENSMUST00000132087	611	145	19.6363122624118	1
Lefty1	ENSMUST00000132087	610	141	26.3117405792109	1
Fanci	ENSMUST00000132091	3652	1381	4.33012701892219	1
Dnajb11	ENSMUST00000132105	7434	670	5.19615242270663	1
Dnajb11	ENSMUST00000132105	7434	671	5.19615242270663	1
Dnajb11	ENSMUST00000132105	7434	672	12.1243556529821	1
Alkbh6	ENSMUST00000132193	3525	1349	6.06217782649107	1
Tnip1	ENSMUST00000132224	5499	283	55.2546552163429	0
Socs3	ENSMUST00000132295	5831	371	82.2854990043923	1
Socs3	ENSMUST00000132295	5831	373	36.4674370587648	1
Dos	ENSMUST00000132317	5111	235	57.8858292742639	1
Dos	ENSMUST00000132317	5111	237	6.13940613514921	1
Abca7	ENSMUST00000132517	5111	235	183.305126035169	1
Abca7	ENSMUST00000132517	5111	237	2.63117405792109	1
Dos	ENSMUST00000132523	5111	235	28.0658566178249	1
Dos	ENSMUST00000132523	5111	237	6.13940613514921	1
Pgs1	ENSMUST00000132676	5831	371	509.609056334021	1
Pgs1	ENSMUST00000132676	5831	373	243.116247058432	1
Klf4	ENSMUST00000132746	1973	1068	65.7793514480272	1
Klf4	ENSMUST00000132746	1973	1069	37.7134948302023	1
Klf4	ENSMUST00000132746	1973	1070	31.5740886950531	1
Klf4	ENSMUST00000132746	1973	1071	32.4511467143601	1
Lass2	ENSMUST00000132761	1626	1028	2.59807621135332	0
Tgif1	ENSMUST00000132825	7886	800	10.285687375549	1
Tgif1	ENSMUST00000132825	7887	805	87.89587393651	1
Tgif1	ENSMUST00000132825	7887	806	30.8570621266471	1
Tgif1	ENSMUST00000132825	7887	807	103.791936244177	1
Tgif1	ENSMUST00000132825	7888	809	57.0087712549569	1
Tgif1	ENSMUST00000132825	7884	793	7.79422863405995	1
Clip3	ENSMUST00000132844	3525	1349	16.4544826719043	2
Mmp11	ENSMUST00000132869	5091	218	14.9099863282195	1
Mmp11	ENSMUST00000132869	5091	221	104.369904297537	1
Mmp11	ENSMUST00000132869	5091	224	14.0329283089125	1
Ap1g2	ENSMUST00000133004	6815	518	25.2466871945295	1
Eif4a1	ENSMUST00000133067	5565	308	57.8858292742639	2
Eif4a1	ENSMUST00000133067	5565	310	24.5576245405968	2
Golga2	ENSMUST00000133113	812	901	32.9089653438087	2
Golga2	ENSMUST00000133113	812	904	25.9807621135332	2
Golga2	ENSMUST00000133113	812	909	24.2487113059643	2
Golga2	ENSMUST00000133113	812	912	35.507041555162	2
Itga6	ENSMUST00000133124	931	939	97.2464988233727	1
Itga6	ENSMUST00000133124	931	940	97.2464988233727	1
Itga6	ENSMUST00000133124	928	934	14.0329283089125	1
Itga6	ENSMUST00000133124	928	936	17.5411603861406	1
Neurl4	ENSMUST00000133203	5565	308	22.5166604983954	1
Neurl4	ENSMUST00000133203	5565	310	6.06217782649107	1
Cmas	ENSMUST00000133248	3429	1308	50.2294734194974	1
Cmas	ENSMUST00000133248	3437	1313	9.52627944162882	1
Cmas	ENSMUST00000133248	3437	1317	16.4544826719043	1
Cmas	ENSMUST00000133248	3437	1319	6.06217782649107	1
Cmas	ENSMUST00000133248	3437	1320	5.19615242270663	1
Mybl2	ENSMUST00000133322	1257	967	121.558123529216	0
Hdac6	ENSMUST00000133349	8554	1567	7.01646415445624	1
Hdac6	ENSMUST00000133349	8554	1571	37.7134948302023	1
Bcl2l2	ENSMUST00000133397	6815	518	19.0525588832576	2
Alpl	ENSMUST00000133473	2268	1116	65.4543742080393	0
Alpl	ENSMUST00000133566	2268	1116	37.7134948302023	0
BC028528	ENSMUST00000133611	1626	1022	0.866025403784439	1
BC028528	ENSMUST00000133611	1626	1028	0.866025403784439	1
BC028528	ENSMUST00000133611	1626	1030	2.59807621135332	1
Frmd8	ENSMUST00000133729	8324	856	245.921434524491	2
Frmd8	ENSMUST00000133729	8324	857	75.7400615835884	2
Myo18a	ENSMUST00000133740	5597	320	42.9758429460444	0
Lass2	ENSMUST00000133748	1626	1022	0	1
Lass2	ENSMUST00000133748	1626	1027	1.73205080756888	1
Lass2	ENSMUST00000133748	1626	1028	3.46410161513775	1
Lass2	ENSMUST00000133748	1626	1030	3.46410161513775	1
Rpl12	ENSMUST00000133842	817	917	7.79422863405995	1
Rpl12	ENSMUST00000133842	817	919	1.73205080756888	1
Rpl12	ENSMUST00000133842	817	920	8.66025403784439	1
Rpl12	ENSMUST00000133842	817	923	3.46410161513775	1
Rpl12	ENSMUST00000133842	817	925	1.73205080756888	1
Rfc4	ENSMUST00000133847	7434	670	23.6805665212898	1
Rfc4	ENSMUST00000133847	7434	671	15.7870443475265	1
Rfc4	ENSMUST00000133847	7434	672	64.0252354094132	1
Med20	ENSMUST00000133855	7822	779	47.3611330425796	1
Med20	ENSMUST00000133855	7822	770	35.507041555162	1
Med20	ENSMUST00000133855	7822	772	32.9089653438087	1
Med20	ENSMUST00000133855	7822	776	19.0525588832576	1
Mmp11	ENSMUST00000133897	5091	218	11.4017542509914	1
Mmp11	ENSMUST00000133897	5091	221	18.4182184054476	1
Mmp11	ENSMUST00000133897	5091	224	14.0329283089125	1
Mrpl39	ENSMUST00000133901	7597	686	23.6805665212898	2
Mrpl39	ENSMUST00000133901	7597	687	85.0746278727819	2
Mrpl39	ENSMUST00000133901	7597	688	56.1317132356499	2
Mrpl39	ENSMUST00000133901	7597	693	52.6234811584218	2
Mrpl39	ENSMUST00000133901	7597	694	28.0658566178249	2
Pcgf2	ENSMUST00000134003	5711	337	114.017542509914	2
Pcgf2	ENSMUST00000134003	5711	339	171.903371784178	2
Idh2	ENSMUST00000134070	3658	1384	13.1558702896054	0
Slc2a1	ENSMUST00000134105	2152	1075	38.5905528495093	1
Ddc	ENSMUST00000134121	5340	255	9.52627944162882	0
Mllt6	ENSMUST00000134158	5711	337	186.077435248569	1
Mllt6	ENSMUST00000134158	5711	339	188.882622714628	1
Ldhb	ENSMUST00000134191	3429	1308	91.6361238912551	1
Myo18a	ENSMUST00000134196	5597	320	35.0823207722812	0
Fbxo6	ENSMUST00000134261	2317	1163	15.7870443475265	1
Fbxo6	ENSMUST00000134261	2317	1167	1.75411603861406	1
Rccd1	ENSMUST00000134288	3662	1391	1.73205080756888	1
Rccd1	ENSMUST00000134288	3662	1393	0.866025403784439	1
Rccd1	ENSMUST00000134288	3662	1396	1.73205080756888	1
Rccd1	ENSMUST00000134288	3662	1397	0.866025403784439	1
Idh2	ENSMUST00000134328	3658	1384	21.9264504826757	1
Idh2	ENSMUST00000134328	3662	1391	10.5246962316844	1
Idh2	ENSMUST00000134328	3662	1393	2.63117405792109	1
Idh2	ENSMUST00000134328	3662	1395	5.26234811584218	1
Idh2	ENSMUST00000134328	3662	1396	5.26234811584218	1
Idh2	ENSMUST00000134328	3662	1397	3.50823207722812	1
Bcl2l1	ENSMUST00000134357	1198	947	82.4434538148608	1
Bcl2l1	ENSMUST00000134357	1198	946	0.866025403784439	1
Pdk1	ENSMUST00000134362	931	939	4.33012701892219	1
Pdk1	ENSMUST00000134362	931	940	6.06217782649107	1
Clcn6	ENSMUST00000134377	2317	1163	16.6641023668336	1
Clcn6	ENSMUST00000134377	2317	1167	7.01646415445624	1
Lasp1	ENSMUST00000134428	5711	337	42.4352447854375	1
Lasp1	ENSMUST00000134428	5711	339	33.7749907475931	1
Zbtb34	ENSMUST00000134589	817	917	156.155435610608	1
Zbtb34	ENSMUST00000134589	817	919	40.2076870135099	1
Zbtb34	ENSMUST00000134589	817	920	113.142561131039	1
Zbtb34	ENSMUST00000134589	817	923	140.259373302941	1
Zbtb34	ENSMUST00000134589	817	925	73.8699366062158	1
Zbtb34	ENSMUST00000134589	817	931	57.9738742985491	1
Tgif1	ENSMUST00000134654	7887	805	87.89587393651	0
Slc25a39	ENSMUST00000134669	5741	347	11.4017542509914	1
Lass2	ENSMUST00000134702	1626	1022	0	1
Lass2	ENSMUST00000134702	1626	1027	1.73205080756888	1
Lass2	ENSMUST00000134702	1626	1028	4.33012701892219	1
Lass2	ENSMUST00000134702	1626	1030	3.46410161513775	1
Eif4a2	ENSMUST00000134816	7434	670	100.986748778118	3
Eif4a2	ENSMUST00000134816	7434	671	164.570998008785	3
Eif4a2	ENSMUST00000134816	7434	672	296.41480891355	3
Bcl2l1	ENSMUST00000134902	1198	947	82.4434538148608	1
Bcl2l1	ENSMUST00000134902	1198	946	0.866025403784439	1
Rpl12	ENSMUST00000134912	817	917	7.79422863405995	1
Rpl12	ENSMUST00000134912	817	919	1.73205080756888	1
Rpl12	ENSMUST00000134912	817	920	8.66025403784439	1
Rpl12	ENSMUST00000134912	817	923	3.46410161513775	1
Rpl12	ENSMUST00000134912	817	925	1.73205080756888	1
Senp3	ENSMUST00000134942	5565	308	192.075706228239	2
Senp3	ENSMUST00000134942	5565	310	74.5499316410975	2
Tubb5	ENSMUST00000134978	7784	745	21.650635094611	2
Ddr1	ENSMUST00000134995	7784	745	50.2294734194974	2
Tgif1	ENSMUST00000135007	7887	805	101.921811266804	0
Eif4a2	ENSMUST00000135020	7434	670	119.687998551843	4
Eif4a2	ENSMUST00000135020	7434	671	178.596935339079	4
Eif4a2	ENSMUST00000135020	7434	672	330.077058506256	4
Myo18a	ENSMUST00000135045	5597	320	50.8693651198077	0
Ddr1	ENSMUST00000135078	7784	745	50.2294734194974	2
Otx2	ENSMUST00000135279	6789	513	118.752936063157	0
Plekha4	ENSMUST00000135282	3568	1356	96.3114363346865	1
Garnl3	ENSMUST00000135296	817	920	4.33012701892219	0
Furin	ENSMUST00000135306	3662	1391	4.33012701892219	1
Furin	ENSMUST00000135306	3662	1393	3.46410161513775	1
Furin	ENSMUST00000135306	3662	1395	0	1
Furin	ENSMUST00000135306	3662	1396	7.79422863405995	1
Furin	ENSMUST00000135306	3662	1397	1.73205080756888	1
Furin	ENSMUST00000135306	3658	1384	6.92820323027551	1
Pml	ENSMUST00000135310	4555	1506	62.6491867419805	1
Alkbh6	ENSMUST00000135319	3525	1349	6.06217782649107	1
Myo18a	ENSMUST00000135375	5597	320	24.5576245405968	0
Cenpv	ENSMUST00000135497	5533	287	117.817873574471	1
Grn	ENSMUST00000135517	5741	347	2.59807621135332	1
Necab3	ENSMUST00000135530	1210	954	64.9519052838329	2
Necab3	ENSMUST00000135530	1210	956	39.8371685740842	2
Necab3	ENSMUST00000135530	1210	957	73.6121593216773	2
Cbfa2t2	ENSMUST00000135647	1210	954	16.6641023668336	0
Cbfa2t2	ENSMUST00000135647	1210	957	7.89352217376327	0
Nucb1	ENSMUST00000135779	3568	1356	31.5740886950531	0
Alkbh6	ENSMUST00000135882	3525	1349	18.1865334794732	2
2010001M06Rik	ENSMUST00000136022	2830	1242	1.75411603861406	1
Fnbp1	ENSMUST00000136181	803	897	22.8035085019828	1
Fnbp1	ENSMUST00000136181	803	898	13.1558702896054	1
Wbscr27	ENSMUST00000136246	2830	1242	25.2466871945295	1
Dos	ENSMUST00000136260	5111	235	28.0658566178249	1
Dos	ENSMUST00000136260	5111	237	6.13940613514921	1
9530068E07Rik	ENSMUST00000136303	5484	270	92.9681500465451	1
Pla2g5	ENSMUST00000136393	2273	1123	6.06217782649107	0
Pla2g5	ENSMUST00000136393	2273	1127	20.7846096908265	0
Tpx2	ENSMUST00000136407	1198	946	14.7224318643355	2
Tpx2	ENSMUST00000136407	1198	947	82.2724133595217	2
Rapgef6	ENSMUST00000136494	5499	283	5.19615242270663	0
Ywhah	ENSMUST00000136667	2465	1178	0.866025403784439	1
Lasp1	ENSMUST00000136723	5711	337	37.2390923627309	1
Lasp1	ENSMUST00000136723	5711	339	32.9089653438087	1
Ddc	ENSMUST00000136810	5340	255	15.5884572681199	0
Wbscr27	ENSMUST00000136815	2830	1242	25.2466871945295	1
